participant_code,user_id,session_id,quiz_id,session_start_ms,session_start_readable,session_end_ms,session_end_readable,final_score,guess_order,guess_time_ms,guess_time_readable,guessed_word,part_of_speech,correct,score_before_guess,score_after_guess
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,14,1775583574366,Tue Apr 07 2026 17:39:34 GMT+0200 (heure d’été d’Europe centrale),cover,3333,true,200,300
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,13,1775583570327,Tue Apr 07 2026 17:39:30 GMT+0200 (heure d’été d’Europe centrale),three,4444,true,100,200
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,12,1775583567194,Tue Apr 07 2026 17:39:27 GMT+0200 (heure d’été d’Europe centrale),aported,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,11,1775583559781,Tue Apr 07 2026 17:39:19 GMT+0200 (heure d’été d’Europe centrale),wore,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,10,1775583556933,Tue Apr 07 2026 17:39:16 GMT+0200 (heure d’été d’Europe centrale),held,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,9,1775583550387,Tue Apr 07 2026 17:39:10 GMT+0200 (heure d’été d’Europe centrale),tilted,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,8,1775583546340,Tue Apr 07 2026 17:39:06 GMT+0200 (heure d’été d’Europe centrale),raised,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,7,1775583543599,Tue Apr 07 2026 17:39:03 GMT+0200 (heure d’été d’Europe centrale),tipped,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,6,1775583541927,Tue Apr 07 2026 17:39:01 GMT+0200 (heure d’été d’Europe centrale),lower,6666,false,100,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,5,1775583536322,Tue Apr 07 2026 17:38:56 GMT+0200 (heure d’été d’Europe centrale),toward,2222,true,0,100
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,4,1775583534449,Tue Apr 07 2026 17:38:54 GMT+0200 (heure d’été d’Europe centrale),for,2222,false,0,0
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,3,1775583532731,Tue Apr 07 2026 17:38:52 GMT+0200 (heure d’été d’Europe centrale),to,2222,false,0,0
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,2,1775583532101,Tue Apr 07 2026 17:38:52 GMT+0200 (heure d’été d’Europe centrale),in,2222,false,0,0
e104fced-490c-44ab-b76a-8adf237e35f6,20,313,e245a91a-121b-4c59-875c-cd2b5eddfc44,1775583528788,Tue Apr 07 2026 17:38:48 GMT+0200 (heure d’été d’Europe centrale),1775583576378,Tue Apr 07 2026 17:39:36 GMT+0200 (heure d’été d’Europe centrale),300,1,1775583531128,Tue Apr 07 2026 17:38:51 GMT+0200 (heure d’été d’Europe centrale),from,2222,false,0,0
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,12,1775265981208,Sat Apr 04 2026 01:26:21 GMT+0200 (heure d’été d’Europe centrale),prominent,1111,false,500,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,11,1775265975532,Sat Apr 04 2026 01:26:15 GMT+0200 (heure d’été d’Europe centrale),national,1111,false,500,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,10,1775265972615,Sat Apr 04 2026 01:26:12 GMT+0200 (heure d’été d’Europe centrale),current,1111,false,500,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,9,1775265970043,Sat Apr 04 2026 01:26:10 GMT+0200 (heure d’été d’Europe centrale),former,1111,false,500,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,8,1775265950883,Sat Apr 04 2026 01:25:50 GMT+0200 (heure d’été d’Europe centrale),local,1111,false,500,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,7,1775265944803,Sat Apr 04 2026 01:25:44 GMT+0200 (heure d’été d’Europe centrale),us,5555,true,400,500
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,6,1775265938885,Sat Apr 04 2026 01:25:38 GMT+0200 (heure d’été d’Europe centrale),in,2222,true,300,400
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,5,1775265932014,Sat Apr 04 2026 01:25:32 GMT+0200 (heure d’été d’Europe centrale),legal,1111,false,300,300
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,4,1775265928034,Sat Apr 04 2026 01:25:28 GMT+0200 (heure d’été d’Europe centrale),state,1111,false,300,300
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,3,1775265921777,Sat Apr 04 2026 01:25:21 GMT+0200 (heure d’été d’Europe centrale),tonnes,3333,true,200,300
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,2,1775265914465,Sat Apr 04 2026 01:25:14 GMT+0200 (heure d’été d’Europe centrale),arrested,6666,true,100,200
b30e5855-cec0-46bf-8ab4-d499e1173e37,19,291,aacb0878-720a-4780-9606-aed58b729b2e,1775265886416,Sat Apr 04 2026 01:24:46 GMT+0200 (heure d’été d’Europe centrale),1775265983610,Sat Apr 04 2026 01:26:23 GMT+0200 (heure d’été d’Europe centrale),500,1,1775265896440,Sat Apr 04 2026 01:24:56 GMT+0200 (heure d’été d’Europe centrale),one,4444,true,0,100
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,36,1775141300777,Thu Apr 02 2026 14:48:20 GMT+0200 (heure d’été d’Europe centrale),national,1111,true,400,500
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,35,1775141298045,Thu Apr 02 2026 14:48:18 GMT+0200 (heure d’été d’Europe centrale),home,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,34,1775141294816,Thu Apr 02 2026 14:48:14 GMT+0200 (heure d’été d’Europe centrale),domestic,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,33,1775141289421,Thu Apr 02 2026 14:48:09 GMT+0200 (heure d’été d’Europe centrale),military,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,32,1775141286845,Thu Apr 02 2026 14:48:06 GMT+0200 (heure d’été d’Europe centrale),violent,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,31,1775141285105,Thu Apr 02 2026 14:48:05 GMT+0200 (heure d’été d’Europe centrale),dangerous,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,30,1775141279544,Thu Apr 02 2026 14:47:59 GMT+0200 (heure d’été d’Europe centrale),this,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,29,1775141278381,Thu Apr 02 2026 14:47:58 GMT+0200 (heure d’été d’Europe centrale),such,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,28,1775141276350,Thu Apr 02 2026 14:47:56 GMT+0200 (heure d’été d’Europe centrale),more,1111,false,400,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,27,1775141260138,Thu Apr 02 2026 14:47:40 GMT+0200 (heure d’été d’Europe centrale),experts,3333,true,300,400
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,26,1775141239966,Thu Apr 02 2026 14:47:19 GMT+0200 (heure d’été d’Europe centrale),some,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,25,1775141234517,Thu Apr 02 2026 14:47:14 GMT+0200 (heure d’été d’Europe centrale),12,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,24,1775141233556,Thu Apr 02 2026 14:47:13 GMT+0200 (heure d’été d’Europe centrale),1,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,23,1775141232834,Thu Apr 02 2026 14:47:12 GMT+0200 (heure d’été d’Europe centrale),10,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,22,1775141231594,Thu Apr 02 2026 14:47:11 GMT+0200 (heure d’été d’Europe centrale),0,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,21,1775141230986,Thu Apr 02 2026 14:47:10 GMT+0200 (heure d’été d’Europe centrale),9,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,20,1775141230515,Thu Apr 02 2026 14:47:10 GMT+0200 (heure d’été d’Europe centrale),8,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,19,1775141230121,Thu Apr 02 2026 14:47:10 GMT+0200 (heure d’été d’Europe centrale),7,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,18,1775141229891,Thu Apr 02 2026 14:47:09 GMT+0200 (heure d’été d’Europe centrale),6,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,17,1775141229677,Thu Apr 02 2026 14:47:09 GMT+0200 (heure d’été d’Europe centrale),5,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,16,1775141229367,Thu Apr 02 2026 14:47:09 GMT+0200 (heure d’été d’Europe centrale),4,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,15,1775141229122,Thu Apr 02 2026 14:47:09 GMT+0200 (heure d’été d’Europe centrale),3,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,14,1775141227969,Thu Apr 02 2026 14:47:07 GMT+0200 (heure d’été d’Europe centrale),eight,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,13,1775141226316,Thu Apr 02 2026 14:47:06 GMT+0200 (heure d’été d’Europe centrale),seven,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,12,1775141225073,Thu Apr 02 2026 14:47:05 GMT+0200 (heure d’été d’Europe centrale),six,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,11,1775141224053,Thu Apr 02 2026 14:47:04 GMT+0200 (heure d’été d’Europe centrale),five,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,10,1775141221346,Thu Apr 02 2026 14:47:01 GMT+0200 (heure d’été d’Europe centrale),four,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,9,1775141220452,Thu Apr 02 2026 14:47:00 GMT+0200 (heure d’été d’Europe centrale),three,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,8,1775141219626,Thu Apr 02 2026 14:46:59 GMT+0200 (heure d’été d’Europe centrale),two,4444,false,300,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,7,1775141211554,Thu Apr 02 2026 14:46:51 GMT+0200 (heure d’été d’Europe centrale),institute,5555,true,200,300
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,6,1775141209492,Thu Apr 02 2026 14:46:49 GMT+0200 (heure d’été d’Europe centrale),department,5555,false,200,200
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,5,1775141205294,Thu Apr 02 2026 14:46:45 GMT+0200 (heure d’été d’Europe centrale),implementing,6666,true,100,200
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,4,1775141195986,Thu Apr 02 2026 14:46:35 GMT+0200 (heure d’été d’Europe centrale),armed,1111,false,100,100
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,3,1775141192808,Thu Apr 02 2026 14:46:32 GMT+0200 (heure d’été d’Europe centrale),increased,1111,false,100,100
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,2,1775141190421,Thu Apr 02 2026 14:46:30 GMT+0200 (heure d’été d’Europe centrale),greater,1111,false,100,100
6a5a2938-bb01-4ed0-a69c-24c19a057866,1,289,0dabae83-9f6b-4103-8a6f-e1782f088964,1775141181010,Thu Apr 02 2026 14:46:21 GMT+0200 (heure d’été d’Europe centrale),1775141303400,Thu Apr 02 2026 14:48:23 GMT+0200 (heure d’été d’Europe centrale),500,1,1775141184434,Thu Apr 02 2026 14:46:24 GMT+0200 (heure d’été d’Europe centrale),on,2222,true,0,100
98606495-2cc8-4419-b43b-42fda0faa567,18,288,96a3dab8-d132-4da3-a76a-1ac6f2459208,1775057644728,Wed Apr 01 2026 15:34:04 GMT+0200 (heure d’été d’Europe centrale),1775057766185,Wed Apr 01 2026 15:36:06 GMT+0200 (heure d’été d’Europe centrale),0,1,1775057650794,Wed Apr 01 2026 15:34:10 GMT+0200 (heure d’été d’Europe centrale),joker,5555,false,0,0
98606495-2cc8-4419-b43b-42fda0faa567,18,286,7ca06908-1bd4-4410-a6de-6fa6cbbc8864,1775057348136,Wed Apr 01 2026 15:29:08 GMT+0200 (heure d’été d’Europe centrale),1775057384226,Wed Apr 01 2026 15:29:44 GMT+0200 (heure d’été d’Europe centrale),100,1,1775057375796,Wed Apr 01 2026 15:29:35 GMT+0200 (heure d’été d’Europe centrale),in,1111,true,0,100
250df043-f78d-4871-8ae0-db2cabe76cbf,17,283,3556a812-5f08-4313-9f79-8994aed00d5c,1775035194233,Wed Apr 01 2026 09:19:54 GMT+0200 (heure d’été d’Europe centrale),1775035231731,Wed Apr 01 2026 09:20:31 GMT+0200 (heure d’été d’Europe centrale),100,12,1775035230575,Wed Apr 01 2026 09:20:30 GMT+0200 (heure d’été d’Europe centrale),improve,6666,false,100,100
250df043-f78d-4871-8ae0-db2cabe76cbf,17,283,3556a812-5f08-4313-9f79-8994aed00d5c,1775035194233,Wed Apr 01 2026 09:19:54 GMT+0200 (heure d’été d’Europe centrale),1775035231731,Wed Apr 01 2026 09:20:31 GMT+0200 (heure d’été d’Europe centrale),100,11,1775035223579,Wed Apr 01 2026 09:20:23 GMT+0200 (heure d’été d’Europe centrale),change,6666,false,100,100
